numero,votos_nominais,situacao,nome,nome_urna,sexo,data_nasc,destino_voto,numero_partido
20074,47,Não eleito,ALEXANDRO FERREIRA GONSALVES,PASTOR SANDRO,M,29/12/1974,Válido,20
20333,36,Não eleito,DANIEL ALMEIDA RICAS,DANI CARIACICA,M,04/03/1969,Válido,20
20315,28,Não eleito,ELIANE MARIA DE PAULA LOPES,ELIANE EX CONSELHEIRA TUTELAR,F,15/08/1969,Válido,20
20123,514,Não eleito,CARLOS AUGUSTO MANSQUE,GUGU DA AUTO ELETRICA,M,22/07/1987,Válido,20
20444,18,Não eleito,EDMILSON FRANCISCO DOS SANTOS,EDMILSON TREIS DEDOS,M,09/11/1965,Válido,20
20800,152,Não eleito,ODENILDO TAVARES DE SOUZA,ODENILDO NENEM,M,22/04/1969,Válido,20
20700,194,Não eleito,MARCOS ARMINI GOTTARDI,MARCOS DA MANOS,M,28/09/1961,Válido,20
17789,37,Suplente,ANTÔNIO SILVÉRIO NETO,TONHO PIPOQUEIRO,M,15/10/1966,Válido,17
17138,39,Suplente,JEAN SOTÉRIO MARIANO,JEAN MARIANO,M,23/03/1987,Válido,17
17787,40,Não eleito,ELION CARVALHOS DOS SANTOS,ELION SANTOS,M,16/11/1989,Anulado,17
17380,222,Suplente,ALBISON JACOBSON ALVERNAS,ALVERNAS,M,29/03/1981,Válido,17
17645,39,Suplente,CARLOS MAGNO FARIAS VIEIRA,MAGNO VIEIRA,M,01/05/1986,Válido,17
17000,2953,Suplente,JORGE DA ROCHA CARDOSO,JORJÂO,M,18/04/1967,Válido,17
17071,60,Suplente,TIAGO WOTKOSKI ELER,TENENTE ELER,M,01/08/1981,Válido,17
17744,9,Suplente,LILIAN LUMINATO DA SILVA,LILIAN,F,23/10/1980,Válido,17
17555,3632,Eleito,EDGAR PEDRO TEIXEIRA,EDGAR DO ESPORTE,M,29/06/1968,Válido,17
17192,24,Suplente,SAMIRA TELLAROLI NASCIMENTO,SAMIRA TELLAROLI,F,09/05/1984,Válido,17
17222,38,Suplente,MÁRCIO DE ANDRADE,MARCIO CHINA,M,18/05/1979,Válido,17
17178,77,Suplente,JOSÉ LUIZ LIRIO,ZÉ PÉ DE PORCO,M,05/02/1968,Válido,17
17333,62,Suplente,EDILENE BIZZI,EDILENE BIZZI,F,19/07/1974,Válido,17
17121,4,Suplente,MARCIA MARIA KOELHER,MARCIA KOELHER,F,12/01/1958,Válido,17
17888,14,Suplente,DIEGO MELO MONTEIRO,DIEGO MELO,M,23/03/1983,Válido,17
17777,90,Suplente,ROSELY GOMES DA COSTA BARBOSA,ROSELY GOMES,F,27/06/1976,Válido,17
17190,138,Suplente,MATHEU DANEZIO DA COSTA,MATHEU DA COSTA,M,02/06/1996,Válido,17
17123,88,Suplente,FABIO SOUZA GOMES,FABIO MC SAPÃO,M,15/02/1981,Válido,17
17321,60,Suplente,CLAUDIA MARIA FLOR DA SILVA TORRES,CLAUDIA FEIRANTE,F,14/07/1974,Válido,17
33128,115,Suplente,ELIEZER DA SILVA NEVES,ELIEZER NEVES,M,09/04/1993,Válido,33
33800,1527,Eleito,JOÃO BATISTA DE OLIVEIRA,BROINHA,M,14/02/1961,Válido,33
33625,229,Suplente,FLAVIO DA SILVA KLEIN,FLAVIO KLEI,M,03/05/1975,Válido,33
33613,710,Suplente,GERLISON SANTOS RIBEIRO,GERLINHO BANDEJINHA,M,13/05/1979,Válido,33
33000,2281,Eleito,AUCI PEREIRA DA SILVA,JUQUINHA,M,19/11/1962,Válido,33
33789,45,Suplente,BRUNA FERREIRA BORGES,BRUNA BORGES,F,20/01/2001,Válido,33
33200,8,Suplente,CRISTINA MARIA GOMES,CRISTINA GOMES,F,04/05/1977,Válido,33
33704,7,Suplente,NABILA LUCAS DE JESUS,NABILA LUCAS,F,08/10/1988,Válido,33
33333,1503,Suplente,JOCEMIR JOAQUI DA SILVA,JOCEMIR DA ENFERMAGEM,M,06/04/1972,Válido,33
33123,1023,Suplente,JOEL GABRIEL PEROVANO,JOEL PEROVANO,M,05/09/1954,Válido,33
33999,924,Suplente,WANDERSON CAMPOS SOUZA,WANDERSON CAMPOS ,M,17/01/1972,Válido,33
33300,712,Suplente,ROBERTO PEREIRA COSTA,ROBERTO DO POSTO,M,06/06/1971,Válido,33
33580,1,Suplente,ROSEMARY DA SILVA SENA,ROSEMARY SENA,F,10/09/1966,Válido,33
33769,7,Suplente,MARIZA MOURÃO BELO SOUZA,MARIZA MOURÃO,F,17/05/1963,Válido,33
33456,1525,Suplente,JUARES GONÇALVES VALADÃO,JUAREZ DO SALÃO,M,31/07/1971,Válido,33
33888,3,Suplente,ELSON MOURÃO BELO FILHO,ELSON MOURÃO,M,23/07/1966,Válido,33
33450,1426,Suplente,ELI GOMES RAMOS,ELI GOMES,M,15/11/1972,Válido,33
33509,78,Suplente,ALESSANDRO DANTAS GONÇALVES,ALESSANDRO MENUDO,M,05/05/1974,Válido,33
33444,1,Suplente,JHENIFER WALGER FRIGERIO ZAMBE,JHENIFER ZAMBE,F,10/08/1984,Válido,33
33234,328,Suplente,EVANILDO MIRANDA DOS SANTOS,TAMPINHA,M,10/10/1954,Válido,33
33156,107,Suplente,EDUARDO PIRES DE JESUS,EDUARDO CADEIRANTE,M,22/11/1956,Válido,33
33380,609,Suplente,VILMAR ANDRADE AVELAR,BAIANO VERDUREIRO,M,16/05/1964,Válido,33
33556,1,Suplente,NAIELE MAIRA GOMES CARDOSO GONÇALVES,NAIÉLE GONÇALVES,F,08/08/1996,Válido,33
33724,75,Suplente,EDINA DA PENHA DOS REIS CAMPOS,EDINA CAMPOS,F,13/01/1986,Válido,33
33222,100,Suplente,ELENO MIGUEL GARCIA,ELENO DO GÁS,M,04/07/1990,Válido,33
33777,1383,Suplente,LEONARDO DIAS BORGES,LEO BORGES,M,02/09/1983,Válido,33
40900,133,Suplente,TATIANA CYRILLO RODRIGUES PEREIRA,TATI PEDAGOGA,F,01/02/1985,Válido,40
40999,35,Suplente,ANDREA ESPINDULA,PROF ANDREA ESPINDULA,F,16/11/1972,Válido,40
40321,201,Suplente,MARIA APARECIDA LEANDRO DOS SANTOS,MISSIONARIA APARECIDA,F,26/10/1977,Válido,40
40248,25,Suplente,DIOMEDES MARTINS DOS SANTOS,DIDI,M,17/07/1952,Válido,40
40131,21,Suplente,DEBORA PEREIRA DOS SANTOS,DEBORA PEREIRA,F,13/07/1976,Válido,40
40123,893,Suplente,MARCOS SENNA MIRANDA,MARCOS SENNA,M,03/03/1959,Válido,40
40789,466,Suplente,IZABEL RODRIGUES DE OLIVEIRA MIRANDA,IZABEL RODRIGUES,F,15/06/1974,Válido,40
40724,179,Suplente,EDSON BATISTA DOS SANTOS,LELO MOTORISTA,M,17/07/1975,Válido,40
40444,595,Suplente,CRISTIANO MARTINS PINTO SANTOS,CRISTIANO MARTINS,M,18/08/1974,Válido,40
40333,77,Suplente,ANDERSON COSTA CORREA,ANDERSON DA ENFERMAGEM,M,12/12/1978,Válido,40
40340,198,Suplente,VICENTE DE PAULA FRANCO,VICENTE FRANCO,M,17/02/1982,Válido,40
40000,1755,Eleito,AMARILDO ARAÚJO,AMARILDO ARAUJO,M,09/12/1962,Válido,40
40100,937,Suplente,HERIBERTO ROBERTO FERNANDES,JUCA CEARENSE,M,16/02/1977,Válido,40
40700,397,Suplente,ANTONIO RODRIGUES NETO,ANTONIO NETO,M,13/08/1967,Válido,40
40239,59,Suplente,SUELI APARECIDA SAMPAIO,SUELI SAMPAIO,F,25/03/1977,Válido,40
40456,128,Suplente,JOSÉ LUIZ SIQUEIRA LOPES,ZÉ DA ACADEMIA,M,08/05/1973,Válido,40
40140,2388,Eleito,FLAVIO ROBERTE DA SILVA,PRETO,M,15/07/1977,Válido,40
40336,191,Suplente,ANA BEATRIZ SOUZA DA SILVA,ANA BEATRIZ,F,23/03/2002,Válido,40
40222,600,Suplente,JOSUE RIBEIRO DE OLIVEIRA LUCAS,JOSUÉ GASPAR,M,23/04/1973,Válido,40
40500,365,Suplente,MAYKON LEMOS DE BRITO,DEDEL,M,23/06/1977,Válido,40
40777,627,Suplente,CESAR AUGUSTO BARROS TONONI,CESAR TONONI,M,18/10/1974,Válido,40
35000,14,Não eleito,CRISTIANS FELIS SALES ANDRADES,DR CRISTIANO,M,25/12/1970,Válido,35
35100,40,Não eleito,SORAIA NASCIMENTO PEREIRA MACHADO NOVAIS,SORAIA BABÁ,F,29/07/1981,Válido,35
14333,605,Não eleito,ANTONIO MARCOS SANTOS MATIAS,TARZAN,M,01/12/1976,Válido,14
14123,315,Não eleito,ROBERTO ALDRIGUES AMORIM,ROBERTINHO AMORIM,M,12/10/1966,Válido,14
14190,498,Não eleito,JURACY CABRAL GOMES FILHO,CABO JURACY CABRAL,M,23/06/1966,Válido,14
14265,25,Não eleito,CIRIEU SALVADOR,SALVADOR,M,05/02/1965,Válido,14
14789,159,Não eleito,JOCIMAR LUIZ OLIVEIRA DOS SANTOS,JOCIMAR LUIZ,M,31/07/1976,Válido,14
14312,50,Não eleito,LEANDRO ALBERTO XIMENES DOS SANTOS,LEANDRO SANTOS,M,02/04/1983,Válido,14
14220,176,Não eleito,ROSINEA PEREIRA VIEIRA,NÉIA VIEIRA,F,14/02/1974,Válido,14
14200,61,Não eleito,LÉIA ALVES VITORIANO,LÉIA VITORIANO,F,03/09/1970,Válido,14
14240,39,Não eleito,ANA KAROLINA FONSECA OLIVEIRA,ANINHA SOS,F,23/12/1996,Válido,14
14222,187,Não eleito,NEEMIAS SANTOS MIRANDA,NEEMIAS MIRANDA,M,15/05/1978,Válido,14
14777,271,Não eleito,FERNANDO CEZAR AZEVEDO,FERNANDO AZEVEDO,M,07/12/1979,Válido,14
14000,153,Não eleito,SÍLVIA NICOLAU DA SILVA VALASCO,SÍLVIA,F,23/02/1978,Válido,14
36989,23,Não eleito,ELISEU MENDES DA ROCHA,ELISEU ROCHA,M,12/04/1995,Válido,36
36333,441,Não eleito,CRISJHONNY DOS REIS FERNANDES,CRISJHONNY FERNANDES,M,29/01/1981,Válido,36
36117,5,Não eleito,FABIANA CRISTINA PEIXOTO,FABIANA,F,09/02/1980,Válido,36
36036,764,Não eleito,ROGÉRIO NUNES DOS SANTOS,SARGENTO NUNES,M,10/11/1976,Válido,36
36190,710,Não eleito,VANDERLEI SABINO DA SILVA,SARGENTO SABINO,M,25/12/1970,Válido,36
36888,13,Não eleito,ROBERTA CAMPONEZ,ROBERTA CAMPONEZ,F,19/12/1982,Válido,36
36714,29,Não eleito,ISRAEL FERREIRA ROCHA,ISRAEL ROCHA,M,20/04/1958,Válido,36
36017,6,Não eleito,SHANAYA SHELLEY LEMOS DA COSTA,SHANAYA,F,18/12/2000,Válido,36
36300,176,Não eleito,MICHELLE FERRI,SARGENTO MICHELLE,F,31/03/1979,Válido,36
36456,196,Não eleito,ROBERTO CARLOS LEMOS MEIRELLES,ROBERTO MEIRELLES,M,18/06/1967,Válido,36
36016,6,Não eleito,ERICA MIRANDA SOUZA,ERICA SOUZA,F,28/06/1986,Válido,36
36014,67,Não eleito,CLAUDIO ROBERTO SANTIAGO VIEIRA,CLAUDIO FLEXAL,M,17/10/1976,Válido,36
36026,9,Não eleito,CASSIA DE JESUS FERREIRA DA SILVA,CASSIA DE JESUS,F,29/08/1989,Válido,36
36789,684,Não eleito,PEDRO AMARILDO MOCELIN,PEDRO DOS COLCHÕES,M,22/06/1962,Válido,36
36936,1,Não eleito,RAYSLAN CARVALHO RAMOS,RAYSLAN CARVALHO,M,14/09/1993,Válido,36
36777,722,Não eleito,WASHINGTON DE MOURA,WASHINGTON DE MOURA,M,18/10/1976,Válido,36
36123,75,Não eleito,EDSON MACHADO DA SILVA,EDSON MACHADO,M,25/01/1978,Válido,36
36701,648,Não eleito,JOSÉ BENEDITO FREIRE,BENÉ PINTOR,M,30/12/1958,Válido,36
36666,60,Não eleito,GILENO ALMEIDA DE ABREU,JÂNIO DO GÁS,M,11/05/1969,Válido,36
36181,585,Não eleito,WILLIAN RODRIGO VIEIRA,SARGENTO WILLIAN,M,13/07/1981,Válido,36
36192,684,Não eleito,CLEIR PEREIRA,CLEIR SCOPEL,M,10/07/1969,Válido,36
36100,145,Não eleito,JOSIANY SOARES HELMER,JOSI HELMER,F,21/12/1974,Válido,36
36222,129,Não eleito,JACIETE GONÇALVES RIBEIRO,CIRA DIVERSÕES,F,03/11/1964,Válido,36
36380,222,Não eleito,CARLOS ALBERTO CARNEIRO,BETINHO,M,03/10/1973,Válido,36
45640,46,Não eleito,DAIENE DOS SANTOS LIMA,DAYENE LIMA,F,22/11/1989,Válido,45
45400,155,Não eleito,EDMAR FERREIRA ROCHA,EDMAR FERREIRA ROCHA,M,04/10/1983,Válido,45
45600,1529,Não eleito,ILMA CHRIZOSTOMO SIQUEIRA,ILMA SIQUEIRA,F,17/10/1957,Válido,45
45444,27,Não eleito,SONIA MARIA ALVES,SONIA ALVES,F,12/06/1971,Válido,45
45660,91,Não eleito,NILDA ELENA DA SILVA FREITAS,PROFESSORA NILDA,F,07/05/1958,Válido,45
45696,112,Não eleito,SUZANA LIMA DA SILVA,SUZANA LIMA,F,06/09/1988,Válido,45
45333,36,Não eleito,RUTH RODRIGUES RANGEL DA VITORIA,RUTH DA VITORIA,F,10/07/1980,Válido,45
45000,50,Não eleito,MARKO AURELIO COUTO,MARKO RAIZ,M,15/03/1976,Válido,45
45777,291,Não eleito,VERIMA SANTOS MACHADO ALVES,VERIMA MACHADO,F,17/08/1974,Válido,45
45124,19,Não eleito,ROMARIO NUNES DA SILVA,ROMARIO NUNES DA SILVA,M,25/09/1985,Válido,45
45190,18,Não eleito,RUBLIMAR GOMES DE ALMEIDA,RUBINHO-TEN RUBLIMAR,M,27/02/1971,Válido,45
45999,27,Não eleito,JOSE ROBERTO MOREIRA,JOSÉ ROBERTO MOREIRA,M,05/03/1968,Válido,45
45038,28,Não eleito,JOSÉ AMERICO SILVA,ZÉ AMERICO,M,04/01/1950,Válido,45
45123,946,Não eleito,JULIANO DE OLIVEIRA,JULIANO OLIVEIRA,M,01/06/1980,Válido,45
45246,23,Não eleito,TANIA APARECIDA TEODORO CANAL,TÂNIA CANAL,F,02/04/1972,Válido,45
45001,1,Não eleito,EDSON SILVA CONCEIÇÃO,NEDINHO,M,03/05/1961,Válido,45
45134,6,Não eleito,MARCONDES LUTERO DA SILVA EWALD,MAQUITO DO PICOLE,M,19/12/1968,Válido,45
45300,453,Não eleito,ALEXSANDRO DE JESUS SANTOS,LECO GONZAGA,M,28/08/1975,Válido,45
45345,93,Não eleito,MARA DA SILVA REIS,MARA REIS,F,03/03/1973,Válido,45
45100,52,Não eleito,SEBASTIAO ZIOTO DE FREITAS,NININHO ZIOTO,M,16/10/1967,Válido,45
45222,88,Não eleito,ADELÇO ALVES DO NASCIMENTO,ADELÇO DO SALÃO,M,09/10/1971,Válido,45
45500,14,Não eleito,POLLYANNA BONATTO RIBEIRO,POLLY BONATTO,F,04/07/1991,Válido,45
45665,23,Não eleito,ADSON JOSÉ GOMES CORRÊA,ADSON MOURA,M,28/02/1958,Válido,45
45700,42,Não eleito,MARCOS ANTONIO LOPES,MARCOS ANTONIO LOPES,M,14/08/1979,Válido,45
45200,666,Não eleito,ERALDO ARAUJO ROBERTO,ERALDO ARAÚJO DO GÁS,M,09/06/1975,Válido,45
45789,10,Não eleito,JOSE CARLOS RAMOS,TENENTE RAMOS,M,01/01/1971,Válido,45
45555,86,Não eleito,FERNANDO EDUARDO DE SALES,FERNANDO EDUARDO DE SALES,M,05/11/1980,Válido,45
43444,44,Suplente,JOSE CLAUDIO MARTINS DE SOUZA,CLAUDINHO,M,27/02/1975,Válido,43
43123,760,Suplente,EUCLENIR ZEBENDE DA COSTA,KENINHA,M,12/03/1955,Válido,43
43190,271,Suplente,ISAIAS SIQUEIRA XAVIER,SARGENTO SIQUEIRA,M,21/10/1972,Válido,43
43900,2346,Eleito,ANGELO CESAR LUCAS,CESAR LUCAS,M,28/02/1976,Válido,43
43456,277,Suplente,FRANCISCO DE ASSIS SIZINO,FRANCISCO SIZINO,M,16/07/1978,Válido,43
43100,530,Suplente,CLAUDEMIR SOUZA,BI,M,04/09/1968,Válido,43
43222,147,Suplente,JEREMIAS VIEIRA PINTO,JEREMIAS VIEIRA,M,06/03/1981,Válido,43
43640,3,Suplente,BRUNA ALEXANDRE LOURENÇO,BRUNA LOMEU,F,10/05/1992,Válido,43
43017,37,Suplente,DEVANIR ROQUE DE ASSIS,DEVANIR DO MOTO TAXI,M,10/12/1985,Válido,43
43789,815,Suplente,JOLINDO ROCHA BORGES,JOLINDO BORGES,M,25/09/1967,Válido,43
43323,462,Suplente,JONAS FERREIRA CAMPOS,JONAS FERREIRA,M,27/03/1958,Válido,43
43333,780,Suplente,ROMILDO RODRIGUES DE ALMEIDA,ROMILDO BAIANO,M,01/12/1962,Válido,43
43500,152,Suplente,MICHEL CUTIS DA SILVA,MICHEL CUTIS,M,22/10/1980,Válido,43
43111,157,Suplente,ALDACELIA DA SILVA LIMA DE ASSIS,ALDACELIA SILVA,F,15/11/1970,Válido,43
43300,34,Suplente,RENATO COSTA DE OLIVEIRA,RENATINHO LOCUTOR,M,25/10/1997,Válido,43
43555,95,Suplente,ALESSANDRA SOARES DA SILVA,ALESSANDRA PROFESSORA,F,15/04/1974,Válido,43
43127,0,Suplente,WILLIAN ALVES DE CARVALHO,WILLIAN CARVALHO,M,27/06/1995,Válido,43
43200,26,Suplente,NELCILENE LOURENCO DOS SANTOS SIMPLICIO,LENE SANTOS,F,23/08/1977,Válido,43
43777,260,Suplente,RAHONY JANIO DA SILVA NASCENTES,RAHONY FILHO DO ODILON ,M,18/05/1997,Válido,43
43043,96,Suplente,JULIANO ROSA DA COSTA,JULIANO BRINQUEDOS,M,10/01/1982,Válido,43
43282,18,Suplente,ANDREIA DUTRA DA SILVA,ANDREIA DUTRA,F,28/02/1982,Válido,43
43000,856,Suplente,DIONE VITOR PEREIRA,DIONE VITOR,M,01/08/1989,Válido,43
43103,38,Suplente,ALDINEIA FARIA SANTOS,ALDINEIA CUIDADORA,F,17/08/1970,Válido,43
43210,8,Suplente,ANA PAULA MEIRELES DE ALMEIDA,ANA PAULA MEIRELES,F,11/07/1985,Válido,43
10234,19,Não eleito,JOÃO CARLOS DE ANDRADE DIAS,JOÃO ANDRADE,M,05/01/1981,Válido,10
10700,36,Não eleito,PATRÍCIA SOUZA BRAZ,PATRICIA BRAZ,F,18/08/1978,Válido,10
10888,28,Não eleito,WELLITON GALDINO JARDIM,GALEGO,M,04/07/1964,Válido,10
10789,11,Não eleito,DALZENIR VENANCIO SOBRINHO,DALZENI VENÂNCIO,F,12/04/1970,Válido,10
10999,3,Não eleito,ELVIRA LEMKE ROUXINOL,ELVIRA LEMKE,F,23/10/1949,Válido,10
10333,17,Não eleito,SEBASTIÃO NERCELINO DE SOUZA,TIÃO DO SOFÁ,M,20/01/1952,Válido,10
10456,41,Não eleito,CÉSAR SANTOS DE MORAES,CESAR MORAES,M,22/08/1958,Válido,10
10300,131,Não eleito,SILVANA APARECIDA PEREIRA GUEDES,SILVANA GUEDES,F,27/06/1969,Válido,10
10010,87,Não eleito,ARLINDO FLORINDO,ARLINDO PRETO,M,16/11/1955,Válido,10
10660,17,Não eleito,MANOEL RODRIGUES DOS SANTOS FILHO,MANOEL CARRETEIRO,M,19/12/1967,Válido,10
10555,77,Não eleito,HELIO FRANCISCO GUZANSKY,LIU CARECA,M,12/10/1962,Válido,10
10000,44,Não eleito,ANTÔNIO CAMPOS DE MIRANDA,ACM AQUI AGORA,M,30/11/1976,Válido,10
10444,8,Não eleito,MARA ESTELA LIMA DA SILVA PEIXOTO CYPRIANO,MARA LIMA,F,26/06/1976,Válido,10
10500,29,Não eleito,JOSÉ CÉLIO FERREIRA DA ROCHA,CELIO CARTEIRO,M,21/12/1971,Válido,10
10123,1067,Não eleito,FRANCISCO JOSÉ DA SILVA,FRANCISCO ARIMATEIA,M,10/03/1971,Válido,10
19456,903,Suplente,NINIVE ALECIA COUTINHO SANTOS ANTUNES,NINA SANTOS,F,08/08/1979,Válido,19
19000,566,Suplente,BRUNO ZANELLATO COELHO,BRUNO ZANELLATO,M,02/09/1986,Válido,19
19111,345,Suplente,PEDRO HENRIQUE RAMOS SANTOS,PEDRO HENRIQUE,M,12/08/1998,Válido,19
19900,258,Suplente,ELIAS FERREIRA NUNES,ELIAS DO PROJETO AMAR,M,06/04/1967,Válido,19
19333,98,Suplente,PAULO RENATO TEIXEIRA DE ARRUDA,PAULO ARRUDA,M,28/02/1983,Válido,19
19200,73,Suplente,JOSÉ NILSON GONÇALVES FERREIRA,JOSÉ NILSON,M,24/10/1968,Válido,19
19222,58,Suplente,MIRIAMPAULA VIEIRA ENDLICH,MIRIAMPAULA ENDLICH,F,14/06/1981,Válido,19
19724,88,Suplente,NATALINO RODRIGUES LIMA,NATALINO DO VALE,M,24/12/1956,Válido,19
19100,229,Suplente,JACKSON VIEIRA FRANCO,SONNY,M,22/01/1990,Válido,19
19800,52,Suplente,MARIA ELIZABETH FAÉ,BETH FAÉ,F,25/12/1957,Válido,19
19234,276,Suplente,MARCILENE FERREIRA,MARCILENE NEGUINHA,F,27/08/1983,Válido,19
19132,955,Suplente,GILSA LUZIA ALVES,GILSA ALVES,F,25/07/1961,Válido,19
19777,60,Suplente,VERA LUCIA CORREA LEMOS,VERINHA DIRETORA,F,08/08/1960,Válido,19
19123,1122,Eleito,EDSON NOGUEIRA DE SOUZA,EDSON NOGUEIRA,M,29/12/1951,Válido,19
19999,82,Suplente,FERNANDA CHAGAS,FERNANDA CHAGAS,F,06/05/1981,Válido,19
13007,304,Não eleito,MARIA APARECIDA GOMES DE ARAUJO,CIDA ARAUJO,F,06/05/1975,Anulado,13
13150,45,Suplente,THIAGO MARTINELLI,THIAGO MARTINELLI,M,19/01/1990,Válido,13
13332,169,Suplente,PEDRO HENRIQUE DA SILVA,SEU PEDRO,M,19/02/1943,Válido,13
13120,17,Suplente,NATALIA DE SOUSA GOMES,NATALIA GOMES,F,02/04/1991,Válido,13
13513,67,Suplente,DORIS MARIA GOMES DA VITORIA,DORIS MARIA,F,09/05/1966,Válido,13
13999,487,Suplente,ROGERIO ROSA VAGO,ROGERIO VAGO,M,18/10/1971,Válido,13
13022,1,Suplente,IRACI MIRANDA ALVES,IRACI ALVES,F,19/07/1961,Válido,13
13580,1001,Suplente,DAURI CORREIA DA SILVA,PROFESSOR DAURI,M,29/01/1962,Válido,13
13000,796,Suplente,THIAGO XAVIER GAURINK DIAS,THIAGO GAURINK,M,03/03/1987,Válido,13
13789,23,Suplente,ZILDA MARIA DE JESUS,DONA ZILDA,F,24/06/1943,Válido,13
13100,1861,Eleito,ANDRE MONTEIRO LOPES,ANDRE LOPES,M,09/08/1987,Válido,13
13113,406,Suplente,JEAN CARLOS GOMES DA SILVA TEIXEIRA,JEAN CARLOS,M,23/06/1978,Válido,13
13680,1098,Suplente,AILTON PEREIRA DOS SANTOS,AILTON PEREIRA,M,18/12/1964,Válido,13
13888,102,Suplente,LUIZ NATAL DE PAULA FERREIRA,LUIZ NATAL,M,26/12/1975,Válido,13
13453,46,Suplente,SOLANGE MARTINS CALDEIRA,SOLANGE CALDEIRA,F,28/08/1966,Válido,13
13133,687,Suplente,FABIO VEIGA SILVA PIRES,FABIO VEIGA,M,02/12/1979,Válido,13
13578,12,Suplente,MARIA SELMA SALINA DE PAULA SANTANA,SELMA SALINA,F,16/10/1967,Válido,13
51500,59,Não eleito,RAFAEL RANGEL DA SILVA,RAFAEL AÇOUGUEIRO,M,30/10/1989,Válido,51
51789,19,Não eleito,ELISANGELA AMORIM DA CRUZ PACHECO,ELISANGELA AMORIM,F,12/06/1977,Válido,51
51456,505,Não eleito,EZEQUIEL BONIFÁCIO ROSA,EZEQUIEL HEHEL,M,05/11/1966,Válido,51
51234,80,Não eleito,DIVA MARIA ENDLICH,DIVA MARIA,F,22/09/1981,Válido,51
51000,217,Não eleito,OVÍDIO CEZAR ROCHA,OVÍDIO CEZAR,M,15/06/1960,Válido,51
51111,103,Não eleito,JOSÉ RAIMUNDO RAMOS OLIVEIRA,RAIMUNDO DOS IDOSOS,M,17/12/1953,Válido,51
51300,200,Não eleito,ANTÔNIO GILBERTO FERRARI,GILBERTO FERRARI,M,27/05/1962,Válido,51
51777,167,Não eleito,VANUSA MORAIS RIBEIRO DA VITORIA,VANUZA RIBEIRO,F,31/03/1987,Válido,51
51728,81,Não eleito,PAULO CESAR DA SILVA,PAULO CESAR,M,02/02/1964,Válido,51
51121,103,Não eleito,SEBASTIÃO DO NASCIMENTO,TIÃOZINHO DOS MONTES CLAROS,M,15/12/1963,Válido,51
51100,299,Não eleito,NAIRA ANNE CASTILHO NOBRE,ANNE NOBRE,F,07/12/1999,Válido,51
51333,112,Não eleito,ANTÔNIO CARLOS NUNES DOS SANTOS,TONINHO QBOA,M,21/10/1962,Válido,51
51222,245,Não eleito,ADONALDO LOPES DE OLIVEIRA,ADONALDO LOPES,M,29/07/1971,Válido,51
51051,68,Não eleito,PAULO SÉRGIO RODRIGUES,PAULO DA SDEZ,M,15/06/1962,Válido,51
51123,231,Não eleito,JOSÉ APARECIDO COSTA,ZÉ DO QUEIJO,M,23/04/1968,Válido,51
51515,9,Não eleito,JEANNE ROBERTA CASAGRANDE LINHARES,ROBERTA CASAGRANDE,F,01/05/1975,Válido,51
51725,55,Não eleito,VALTAIR VASCONCELOS,VALTAIR VASCONCELOS,M,26/03/1970,Válido,51
51555,35,Não eleito,WALDIR BARBOSA,WALDIR PURURUCA,M,15/06/1967,Válido,51
18000,368,Não eleito,PAULO CESAR DA SILVEIRA,PAULINHO,M,23/01/1972,Válido,18
18344,84,Não eleito,ANTONIO LUCAS ROSA FILHO,TONINHO DA OFICINA,M,20/01/1968,Válido,18
18444,19,Não eleito,SERGIO ROSINDO DA SILVA,BOLÃO DA VILA,M,26/02/1967,Válido,18
18555,141,Não eleito,FELIPE CAMPOS MARTINS,FELIPE CAMPOS,M,02/03/1986,Válido,18
18004,111,Não eleito,CLEUMA MOTA BELO,CLEUMA MOTA,F,23/11/1975,Válido,18
18200,226,Não eleito,MARCOS LOPES,MARCOS PELICA,M,07/10/1980,Válido,18
18111,47,Não eleito,ROSICLEIA FUENTES GAMA,ROSI GAMA,F,17/10/1976,Válido,18
18333,160,Não eleito,ALTINO DIAS DE OLIVEIRA FILHO,PASTOR ALTINO,M,15/07/1965,Válido,18
18018,212,Não eleito,TONY GUSTAVO PATROCINIO,GUGU DO ESPORTE,M,13/01/1974,Válido,18
18223,836,Não eleito,FLAVIA APRECIDA GOMES HENKER,FLÁVIA DA DIANE,F,12/03/1974,Válido,18
18456,204,Não eleito,SEBASTIÃO BROEDEL JUNIOR,TIÃO BROEDEL,M,05/03/1976,Válido,18
18181,129,Não eleito,PEDRO BENTO,PEDRINHO BENTO,M,26/09/1970,Válido,18
18100,550,Não eleito,VALMIR QUIROS PINTO,PASTOR VALMIR,M,24/04/1949,Válido,18
18345,36,Não eleito,JOSE MARIA PINHEIRO,JOSÉ PINHEIRO,M,25/11/1971,Válido,18
18999,58,Não eleito,ELIAS FERNANDES DE ALMEIDA,ELIAS COBRINHA,M,20/01/1969,Válido,18
18777,90,Não eleito,ZELIA DA CONCEIÇÃO MOUTINHO,ZÉLIA,F,22/07/1964,Válido,18
18222,161,Não eleito,ALESSANDRO BASRCELOS WASZKEWEIR,ALESSANDRO BARCELOS TITICO,M,08/06/1975,Válido,18
18009,135,Não eleito,KELLY CRISTINA BRUNO KUSTER,KELLY KUSTER,F,05/01/1971,Válido,18
18789,0,Não eleito,MARTA SCARPINO BONELLI,MARTA SCARPINO,F,25/07/1963,Válido,18
